date,hour,temp_KC,temp_KS,temp_MT,temp_ND,temp_OK,temp_SD,wind_east_KC,wind_east_KS,wind_east_MT,wind_east_ND,wind_east_OK,wind_east_SD,wind_north_KC,wind_north_KS,wind_north_MT,wind_north_ND,wind_north_OK,wind_north_SD
2019-01-07,15,285.14157,283.9177,273.36533,285.20285,288.0502,273.35376,5.268453,3.641436,5.9950137,5.3236327,2.2558095,3.543573,-0.8240921,1.0881156,0.63962674,-0.76111436,-0.3304612,2.945278
2019-01-07,18,280.84607,279.08682,271.6316,280.97998,284.46194,271.76428,1.9650387,1.7797415,7.006408,1.9666641,0.9439401,2.005075,2.3397748,2.6839728,-0.7330715,2.3019083,1.8700107,4.117272
2019-01-07,21,278.08124,275.81174,271.08746,278.2501,281.0279,272.25247,3.1397781,4.080515,8.156293,3.1126726,1.1689664,4.6471386,1.95111,1.8786825,-1.3349842,1.9517444,1.9106683,1.9890671
2019-01-07,24,276.65472,274.20697,270.47064,276.74823,279.46207,273.1736,3.8557782,3.8393602,8.248782,3.7855127,0.1184123,7.364326,2.258954,-2.5090387,-2.1093054,2.2464187,0.9112875,-3.3921413
2019-01-08,1,277.24258,275.97992,268.59894,277.3193,280.9344,272.52588,4.7651587,4.0501537,6.6063094,4.6275854,1.6044185,5.4681964,2.0319345,-4.7826934,-1.9196047,2.1082187,-0.4339536,-5.417497
2019-01-08,2,277.51532,274.94525,268.22787,277.612,280.19727,272.343,6.177111,3.5756934,6.8564487,6.1453342,1.5928304,6.522326,0.43277344,-3.94156,-1.8436266,0.5982385,-0.8269074,-3.8092778
2019-01-08,3,277.02292,273.85965,267.92252,277.14413,279.27402,272.0311,6.391753,3.254106,7.0988836,6.3661165,1.6352454,7.091397,-1.2735823,-3.4993432,-1.9446766,-1.1291107,-1.537322,-3.0745997
2019-01-08,4,276.49136,273.38223,267.61942,276.62628,277.98276,271.5155,6.6009564,3.112604,7.2336926,6.5803146,1.4757624,7.256698,-2.6967864,-3.9593687,-2.2824576,-2.6147768,-2.2733567,-2.5053344
2019-01-08,5,275.8973,273.3026,267.2589,276.04358,277.2153,270.97833,6.5930667,2.4189196,7.133497,6.6060925,1.0401227,7.2550817,-3.598672,-4.833399,-2.6316214,-3.5674663,-3.8372312,-2.0515957
2019-01-08,6,275.26474,273.12967,266.8255,275.4078,277.27255,270.59402,6.3977237,1.7605691,7.1945467,6.410029,0.0018078348,7.459552,-3.7825496,-5.04875,-2.658461,-3.7899232,-5.3120384,-1.9403226
2019-01-08,7,274.68472,272.5831,266.40976,274.81604,276.96555,270.28958,6.09447,1.8645715,7.2791047,6.115486,-0.86318034,7.7242637,-4.0340276,-4.1891704,-2.6592815,-4.0350566,-5.2597423,-2.0055635
2019-01-08,8,274.14636,271.82898,265.93835,274.28302,276.20038,269.99722,5.258002,2.577388,6.963877,5.3110757,-0.7373684,7.879969,-3.8939483,-2.6829724,-2.6937947,-3.961931,-4.7623296,-2.0933743
2019-01-08,9,275.28714,273.28763,265.4582,275.3819,277.70782,269.93707,4.994741,3.1481276,6.61055,5.0301404,-0.7827565,7.9683757,-3.5000572,-2.1733882,-2.6688993,-3.5716777,-4.7955914,-2.3067045
2019-01-08,10,277.154,275.74133,265.70486,277.20422,279.65524,270.2243,4.9306507,3.2318199,6.5567756,4.9669952,-1.0482346,8.304837,-3.5221786,-2.851884,-2.7715728,-3.5449743,-5.25012,-2.9242857
2019-01-08,11,278.95715,277.6793,266.33234,278.99048,281.37076,270.67017,4.7082767,2.9505134,7.077691,4.7572756,-1.4182266,8.459804,-4.0714593,-3.5917537,-2.8529983,-4.066454,-5.597879,-4.1707625
2019-01-08,12,280.23358,278.9274,267.06235,280.26385,282.63107,270.8305,4.5664525,2.4988341,7.386745,4.597302,-1.8371044,8.486201,-4.7067285,-4.3223324,-3.0958877,-4.6910663,-5.8747673,-5.1466055
2019-01-08,15,281.0176,279.81995,267.67545,281.0501,283.84988,270.1658,5.2231083,2.147229,7.73514,5.2365108,-1.1160501,8.187033,-4.133108,-4.235007,-4.43254,-4.0708127,-5.1343756,-4.462289
2019-01-08,18,276.4016,275.57394,265.65213,276.49142,279.89398,267.90015,3.4897988,1.881369,5.5756135,3.4949608,0.42106164,7.1503005,-1.8507438,-1.3092027,-3.8493583,-1.8163706,-2.7453043,-3.8385532
2019-01-08,21,273.8383,273.47986,264.00903,273.95908,276.94495,266.43726,3.8234882,2.1550198,3.906242,3.845738,0.7857454,6.860729,-1.7073569,0.37843293,-2.6583672,-1.7262725,-2.707475,-4.304695
2019-01-08,24,272.70825,271.57727,262.5305,272.76276,274.54355,265.10254,4.0959272,2.5476832,1.7534388,4.113068,0.903714,6.591008,-2.0070796,0.56572485,-1.3844751,-2.0104845,-2.541573,-5.535583
2019-01-09,1,272.69592,271.95184,261.39447,272.77292,274.30545,262.88947,3.9346118,2.4917228,1.3488119,3.9694955,1.542697,5.60833,-3.231893,-0.48204765,-0.7494032,-3.24889,-2.3458939,-5.384552
2019-01-09,2,272.15833,271.75574,261.18213,272.2237,273.71347,262.4773,3.7243783,2.2621367,0.45291448,3.7515268,1.0342903,5.348709,-2.90842,-0.74468833,-0.80288833,-2.9236805,-2.5898657,-5.3264832
2019-01-09,3,271.8012,271.64206,261.02695,271.84863,273.22284,262.02472,3.858906,1.9194545,-0.24356782,3.8789997,0.7684875,4.912694,-2.9955778,-1.103928,-0.79668355,-2.995282,-2.5636468,-5.2527657
2019-01-09,4,271.5358,271.48508,261.0376,271.57376,272.8434,261.59787,3.7940204,1.4335445,-1.1767666,3.8217125,0.80085886,4.3673563,-3.1564345,-1.4050504,-0.66171706,-3.1549962,-2.1412702,-5.1971784
2019-01-09,5,271.31512,271.3594,261.24854,271.34128,272.6745,261.17224,3.6564255,0.9203603,-2.2844396,3.6890116,1.1599987,3.5414116,-3.2309046,-1.4994626,-0.42726257,-3.2209122,-1.6085619,-5.266437
2019-01-09,6,271.10318,271.2603,261.03455,271.1188,272.618,260.71783,3.4145036,0.411076,-3.124124,3.4497893,1.5940619,2.7093837,-3.207865,-1.3897489,-0.043282274,-3.19878,-1.1788269,-5.1406465
2019-01-09,7,270.88208,271.15048,260.94223,270.8877,272.53806,260.2671,3.3062258,0.023126818,-3.520451,3.3368452,1.7630228,2.3302977,-3.122279,-1.1143852,0.491837,-3.1124964,-1.0167516,-4.619035
2019-01-09,8,270.8468,271.0383,261.10745,270.84802,272.68005,259.8473,3.2562985,-0.30499622,-3.743774,3.2806058,1.6259423,2.4637902,-3.1364775,-0.6849462,1.121076,-3.1300418,-1.1021991,-4.090519
2019-01-09,9,272.19202,271.99487,261.32486,272.19196,275.1366,259.83957,3.6136782,-0.80891585,-3.7899158,3.6449523,0.5823324,2.328238,-4.0030336,-0.06376061,1.5959505,-3.9975255,-1.1335076,-3.9531367
2019-01-09,10,273.31882,274.38092,261.79596,273.31665,278.6548,260.16904,3.7905872,-2.4355216,-3.9438548,3.8246646,-1.3431385,1.9424016,-4.9743724,0.14390768,1.8446188,-4.9674463,-2.0405982,-3.958648
2019-01-09,11,274.31882,275.74548,262.5363,274.31635,280.2263,260.64703,3.7764182,-2.9045913,-4.208747,3.8148763,-3.0047426,1.5154427,-4.7947326,0.9568784,1.9693006,-4.7925816,-1.5746795,-3.667489
2019-01-09,12,275.1957,276.74478,263.45767,275.19284,281.06467,261.16907,3.8173027,-2.5729508,-4.4932175,3.8622043,-2.7680926,1.5026902,-4.425119,1.9025742,2.1850185,-4.426315,-0.82057,-3.183879
2019-01-09,15,276.23254,278.33807,265.02698,276.21854,282.48895,262.17725,3.3132718,-2.8459964,-5.6837296,3.3631277,-0.4521099,1.0017471,-3.4403634,3.6692066,2.2940512,-3.446132,0.99675035,-2.2598617
2019-01-09,18,273.0921,272.85532,264.61053,273.08423,280.2293,261.8891,0.9996539,-2.6767108,-5.1186666,1.0501367,-0.9853161,-1.7911125,-1.7835263,2.031266,2.9800215,-1.7917366,1.1518854,-1.6577682
2019-01-09,21,272.1776,271.29053,264.78918,272.18207,278.16953,261.72668,-0.19929634,-2.89705,-4.314183,-0.1053833,-1.2861279,-3.215255,-1.3335508,2.7265675,3.7269897,-1.3745747,1.8544209,-0.034517977
2019-01-09,24,271.14093,272.26328,265.03284,271.14014,277.58868,261.76883,-0.6430121,-2.5531523,-3.2768412,-0.55298686,-1.0420269,-3.3458104,-0.60513514,3.4578817,3.5843706,-0.67217505,2.5653806,0.8107707
2019-01-10,1,270.76926,271.27698,265.3981,270.7726,274.63632,261.18427,-0.21398188,-2.503535,-2.1981573,-0.141765,-0.63472885,-2.5453727,-0.9078938,3.428908,3.092886,-0.95421326,2.6242108,1.493968
2019-01-10,2,270.55267,271.18924,265.29102,270.55817,274.3985,260.9711,-0.51451546,-2.1504092,-2.2426982,-0.43941438,-0.25727683,-2.9603238,-0.7726046,3.3721344,2.9367344,-0.83040035,2.7944536,1.4396473
2019-01-10,3,270.2891,270.97382,265.34116,270.30853,274.14844,260.7669,-1.0526346,-1.6899269,-2.0936158,-0.97808707,-0.11692923,-3.424739,-0.65123504,3.0957794,2.9357796,-0.70723605,2.878751,1.5606769
2019-01-10,4,269.9782,270.58704,265.12415,269.97916,274.0283,260.56226,-1.6530946,-1.5642154,-1.5161933,-1.5902181,-0.19159608,-3.7547112,-0.4809737,2.586379,2.6465569,-0.5468433,2.9754972,1.8275157
2019-01-10,5,269.79584,270.2733,264.83463,269.80298,274.54187,260.45868,-1.8803903,-1.5615981,-1.4181092,-1.8309262,-0.0044467365,-3.9589913,-0.19459935,2.2134683,2.3316238,-0.2739219,3.3390594,2.1913316
2019-01-10,6,269.58267,270.01025,264.74734,269.57855,275.47647,260.44135,-1.9296902,-1.5655357,-1.1511134,-1.880949,0.6370767,-4.0015187,0.20264834,1.7782885,2.2941773,0.13407655,3.8170354,2.6149979
2019-01-10,7,269.4561,269.87872,264.86096,269.43762,275.91635,260.52225,-2.0826745,-1.6134548,-0.8756993,-2.0218682,1.0427532,-3.8156428,0.4397402,1.4032499,2.348472,0.36506122,4.2073374,2.9907799
2019-01-10,8,269.5235,269.81943,264.86545,269.50146,276.01462,260.69586,-2.4256012,-1.7192438,-0.30208823,-2.381688,0.7656522,-3.5900216,0.85996956,1.140583,2.1522274,0.7748027,4.358212,3.1854377
2019-01-10,9,270.86853,270.98575,265.0282,270.84818,276.201,261.65506,-3.186741,-1.5214852,0.007803728,-3.1646583,-0.06645443,-3.5846732,1.6848613,1.6445472,2.1268585,1.5960847,4.70463,3.5402737
2019-01-10,10,272.3085,273.32196,266.04507,272.27518,276.48605,263.18,-3.3777425,-1.3240639,0.5007139,-3.3464258,-0.85892445,-3.2604656,2.2794845,2.235465,2.2482874,2.1801214,4.955567,4.006123
2019-01-10,11,273.8011,275.7307,267.67538,273.7639,276.8642,264.65457,-3.0947769,-1.0171174,1.2522826,-3.0485206,-1.158706,-2.9499636,2.5564973,2.7716928,2.1064928,2.4486232,5.2870545,4.314103
2019-01-10,12,275.13995,277.5423,269.3836,275.10654,277.2569,266.03818,-2.8131845,-0.7807762,1.6279794,-2.7310889,-1.1540008,-2.7161694,2.6485806,2.969699,1.9799211,2.5537195,5.6580415,4.3605623
2019-01-10,15,276.9494,278.6789,273.2476,276.9141,278.5765,268.36325,-3.002638,-1.0853095,2.862846,-2.9482346,-1.0328462,-2.0071642,3.005002,3.0378716,1.9622049,2.9116855,6.5268292,4.0584354
2019-01-10,18,273.49307,275.25116,271.4016,273.41962,277.53107,266.14432,-2.5617173,-1.3173212,3.088123,-2.5266364,-1.2556072,-1.2408255,2.0808969,1.6023219,1.537833,1.9919989,5.507405,2.1598432
2019-01-10,21,273.83804,274.19565,270.57498,273.8166,277.10098,266.34564,-2.7580643,-0.94235903,3.6807299,-2.7951524,-1.3462929,-0.76980346,2.392056,1.2922877,1.0362211,2.3177838,4.445557,2.336621
2019-01-10,24,273.4936,274.14325,269.93814,273.48206,276.84818,266.47162,-2.182385,0.07051351,3.5506468,-2.1668897,-1.0655857,-0.18307623,2.3061197,0.6648515,-0.52468187,2.1872547,4.9097805,1.7535694
2019-01-11,1,273.37497,271.8446,267.51196,273.34595,277.7115,265.90796,-2.0548513,-0.31142145,0.4789341,-2.0488503,-2.0304759,1.309647,2.3158913,0.77912074,-0.5139015,2.2394023,4.6918416,0.9890267
2019-01-11,2,273.49588,271.9359,266.87036,273.46927,277.84796,266.16293,-2.1137278,-0.54738235,0.093928754,-2.09462,-2.1704414,1.2866262,2.232306,0.5516417,-0.8508694,2.164523,5.2213464,0.61873573
2019-01-11,3,273.5272,271.98047,266.53137,273.50378,277.95703,266.45117,-2.187631,-0.56925654,-0.29194543,-2.1815717,-2.0354362,1.1918033,2.1585786,0.30917293,-1.135027,2.1017234,5.7206693,0.20478831
2019-01-11,4,273.54395,272.15747,266.45193,273.52945,278.02142,266.6955,-2.1176028,-0.624168,-0.6645013,-2.1069355,-1.8626999,0.8557808,2.0785096,-0.084770724,-1.4902152,2.0429785,5.9476075,-0.18721516
2019-01-11,5,273.57166,272.2727,266.42184,273.55756,277.9536,266.77255,-2.3147366,-1.2382511,-1.1123844,-2.2706542,-1.8777547,0.5503386,2.250083,-0.115979955,-1.8111577,2.2134902,5.9438663,-0.345809
2019-01-11,6,273.68588,272.40463,266.2833,273.68085,277.8945,266.799,-2.4117305,-1.0528779,-1.4107001,-2.362193,-2.0957384,0.38605374,2.3908207,-0.15505129,-1.9091402,2.3775017,5.648996,-0.26506838
2019-01-11,7,273.75058,272.52832,266.115,273.747,277.85803,266.7209,-2.7389069,-0.8943223,-1.4601445,-2.6535833,-2.3825517,0.364276,2.2770433,-0.57524174,-1.788064,2.2495205,5.5041246,-0.36397678
2019-01-11,8,273.8123,272.50793,266.01685,273.8138,277.7143,266.5158,-2.5837505,-1.2622697,-1.2149142,-2.5531716,-2.8527212,0.23474734,2.5432515,-1.0692629,-1.5586629,2.5179155,5.3195953,-0.46692953
2019-01-11,9,274.04608,272.73633,266.0272,274.03986,277.7586,266.6134,-2.4821157,-1.3965722,-0.96463895,-2.404014,-2.7788062,0.37817132,2.6885076,-0.9255312,-1.2468867,2.6673396,5.3756723,-0.59372777
2019-01-11,10,274.37808,273.0601,266.18677,274.3647,277.8623,267.04575,-2.838974,-0.96488696,-0.8640203,-2.7884684,-3.1888444,0.78788227,3.0478806,-1.2281796,-0.99506855,3.0535052,5.3231516,-1.0315814
2019-01-11,11,274.549,273.3138,266.45804,274.5083,278.25293,267.5481,-2.6039815,-0.90840167,-0.7830017,-2.5209985,-2.9067705,0.8724958,3.5267696,-1.5755781,-1.0316448,3.5270731,6.0319963,-1.925014
2019-01-11,12,274.61142,273.5329,266.7407,274.551,278.46,267.67862,-2.178125,-0.932067,-0.928267,-2.0908499,-2.2802017,0.6006766,3.5720327,-1.968733,-0.86257744,3.5060241,5.6304255,-2.9335108
2019-01-11,15,273.56766,273.388,267.3651,273.5536,278.76413,266.54858,-2.5532131,-0.9024401,-1.0457289,-2.530205,-2.554485,-0.7424828,1.7341298,-3.1261964,-0.20272963,1.7262455,4.52008,-3.7618372
2019-01-11,18,273.35236,272.9979,267.30478,273.3546,278.64386,265.04575,-3.4247727,-1.2529347,-1.3772236,-3.4295833,-2.2441924,-0.9335159,0.33373764,-3.6486585,0.35069704,0.3578428,3.4515636,-3.9089491
2019-01-11,21,273.32315,272.79453,267.26184,273.3205,278.57077,264.41504,-3.9029408,-0.74132955,-1.0097073,-3.9109058,-2.0766108,-1.1071073,0.6216788,-3.734693,1.0787513,0.63167375,2.0243754,-4.5255566
2019-01-11,24,273.1617,272.59253,267.30585,273.1619,278.2716,264.1502,-3.132509,-0.56019497,-1.0327728,-3.155244,-1.4122777,-0.8731779,-0.13915645,-4.825265,2.0868683,-0.08507909,-0.56660557,-3.8701625
2019-01-12,1,273.266,272.3898,265.44467,273.27094,278.373,264.63763,-3.5991538,-0.5470306,-1.0490973,-3.6278367,0.9178559,-0.6655947,-1.1605281,-6.3216147,1.5152516,-1.079987,-0.06182775,-4.3771276
2019-01-12,2,273.198,272.2731,265.52066,273.20587,278.18994,264.71353,-3.7456903,-0.30989093,-0.935602,-3.7731802,1.9569483,-0.23961742,-1.5391874,-6.60582,1.5834241,-1.4466394,-0.89326245,-4.1927605
2019-01-12,3,273.1058,272.14868,265.61914,273.11832,277.92328,264.77133,-3.7370226,-0.13751777,-1.0586734,-3.761019,2.9148345,0.0075677033,-1.8138602,-6.776261,1.7199167,-1.7212818,-2.0174124,-4.20056
2019-01-12,4,272.9845,272.03973,265.6793,273.00095,277.62204,264.8371,-3.9551184,-0.14762087,-1.1556431,-3.9836726,3.5153625,-0.024689253,-1.9118131,-6.8887215,1.7852564,-1.8026878,-3.0779648,-4.184277
2019-01-12,5,272.82913,271.87262,265.73993,272.84933,277.22794,264.91748,-3.8798733,-0.069991566,-1.2375472,-3.9229193,3.7906656,-0.1091625,-2.2261534,-6.9995856,1.9141699,-2.1353014,-4.097016,-4.1978507
2019-01-12,6,272.64078,271.61133,265.82977,272.6646,276.7445,265.00424,-3.7518206,0.078208335,-1.324125,-3.7932413,3.8731515,-0.27671474,-2.4980567,-7.01389,2.1835766,-2.3750916,-4.9210887,-4.2672234
2019-01-12,7,272.4486,271.30313,265.94138,272.4779,276.19962,265.12613,-3.4682157,0.3021032,-1.4467635,-3.4996564,4.014245,-0.5083327,-2.8348997,-6.946663,2.473115,-2.729389,-5.53502,-4.1991415
2019-01-12,8,272.2672,270.93076,266.0505,272.30154,275.68405,265.21237,-3.126435,0.53186196,-1.3926713,-3.1716652,3.904025,-0.61147135,-3.5432885,-6.797895,2.8049276,-3.4483314,-6.039729,-4.0749803
2019-01-12,9,272.28568,270.95734,266.18045,272.33038,275.48944,265.41946,-2.9788296,0.5617188,-1.2300367,-3.0342011,3.757454,-0.7314521,-3.9177487,-6.6076784,2.9942992,-3.807645,-6.4644117,-3.8867984
2019-01-12,10,272.3698,271.2868,266.59924,272.42087,275.54288,265.75586,-2.7074525,0.5000427,-1.1644018,-2.7469444,3.7059033,-0.81653,-4.1884274,-6.715529,3.1947377,-4.1039786,-6.911522,-3.634375
2019-01-12,11,272.56232,271.69003,267.21713,272.6203,275.82086,266.20935,-2.3506565,0.46963584,-1.0924087,-2.3786924,3.6348085,-0.98534703,-4.6786957,-6.856167,3.3631,-4.613314,-7.327819,-3.433782
2019-01-12,12,272.767,272.0128,267.95856,272.8293,276.1934,266.67517,-1.9956582,0.5093902,-1.0626987,-2.0171344,3.6973808,-1.0448833,-5.2325907,-6.8659334,3.590111,-5.1687837,-7.7142835,-3.2239506
2019-01-12,15,273.05203,272.12228,270.0985,273.09583,276.72415,267.63092,-1.7272519,0.84670705,0.17312928,-1.7592412,3.2257662,-0.6961733,-6.0673137,-6.236159,3.89533,-6.040665,-7.7088447,-2.5322187
2019-01-12,18,272.3867,270.90295,269.31274,272.45175,275.20193,267.2874,-1.338063,0.44298047,-0.06961953,-1.4030428,2.1283848,-0.57809645,-5.7146955,-5.011664,2.8066916,-5.7190156,-7.3297253,-1.8054674
2019-01-12,21,272.3164,269.88733,268.09177,272.37045,273.8304,267.25458,-0.63371766,-0.3278022,0.6809533,-0.64200634,1.0668951,-0.6660672,-5.746301,-4.403526,2.688474,-5.7416577,-7.223427,-1.2560644
2019-01-12,24,271.76248,269.05313,267.7647,271.82855,272.83096,267.35126,-0.8877762,-0.07729069,1.6609093,-0.8863682,0.81356746,-0.16577786,-5.345369,-3.431038,2.8960066,-5.350376,-6.577707,0.5975605
2019-01-13,1,271.68427,269.60513,265.71246,271.7219,273.7877,267.72336,-0.14757372,0.62268233,0.62437123,-0.13188615,1.1497344,0.51577634,-5.420694,-2.5815465,1.6424757,-5.4198823,-5.994452,0.82357323
2019-01-13,2,271.52176,269.816,265.5238,271.55722,273.55386,267.83304,0.15017992,0.79231274,0.850735,0.14862026,1.0695208,0.68932986,-5.269104,-2.3466694,1.4404639,-5.2894835,-5.845478,1.0074844
2019-01-13,3,271.42914,269.93933,265.25778,271.45416,273.3545,267.9153,0.343471,0.85249513,1.1588507,0.33959332,1.3505756,0.741743,-5.258848,-2.3506403,1.2140709,-5.2863355,-5.6808553,1.2007786
2019-01-13,4,271.43396,270.00244,265.1311,271.4594,273.1567,267.98578,0.32771266,0.5897247,1.4909025,0.32728547,1.1253607,0.7003743,-5.208326,-2.425461,0.93056124,-5.2286344,-5.6276646,1.3409663
2019-01-13,5,271.4899,270.10754,264.98,271.52557,272.9911,268.06842,0.28542805,0.39996427,1.6611643,0.284786,1.2218295,0.7487335,-5.0684404,-2.2595153,0.7569292,-5.0782104,-5.424858,1.4839035
2019-01-13,6,271.48093,270.1364,264.86353,271.53418,272.8161,268.15726,0.04630663,0.35621727,1.6103951,0.043700464,1.0969241,0.8284053,-5.1010036,-1.8589504,0.74933857,-5.1168833,-5.3216925,1.7767334
2019-01-13,7,271.38168,270.19412,264.69766,271.4416,272.64,268.2294,-0.23949617,0.38710046,1.540856,-0.24506493,1.0894006,0.94570726,-5.0763535,-1.4387254,0.9803191,-5.106126,-5.3708906,1.9756422
2019-01-13,8,271.28018,270.16507,264.56018,271.34323,272.47867,268.2685,-0.38124937,0.30127963,1.5875463,-0.40365836,0.87792504,1.0552027,-4.8282495,-1.0880249,1.2087752,-4.870335,-5.3555923,2.038052
2019-01-13,9,271.51105,270.56586,264.51474,271.57382,272.63943,268.55115,-0.39102668,0.067970924,1.7118154,-0.4240575,0.5301459,1.1849794,-4.4952536,-0.83384776,1.2947522,-4.54177,-5.190323,2.379819
2019-01-13,10,271.75873,271.26877,264.74988,271.81586,272.93314,269.13345,-0.27034298,0.013326117,1.7856817,-0.30231214,0.124122806,1.4915997,-4.2115717,-0.37570933,1.1380907,-4.266655,-5.1253757,2.7903934
2019-01-13,11,272.03876,272.0261,265.15942,272.08267,273.35944,269.84274,-0.15010683,0.34786418,1.7887975,-0.17101179,0.08779325,1.7986335,-4.0856667,0.12020757,0.8715187,-4.1428056,-4.8830996,3.1746008
2019-01-13,12,272.29883,272.6419,265.77145,272.32474,273.92035,270.55182,0.038402844,0.7918811,1.7267478,0.033974126,0.11305132,2.1009836,-3.917004,0.38994744,0.723103,-3.9721558,-4.586107,3.5649133
2019-01-13,15,272.61392,273.6009,267.11688,272.61484,275.4732,271.5419,0.40348458,1.3781271,1.7579715,0.4158506,0.07159281,2.3868792,-3.1092577,1.0197471,0.7908582,-3.1626146,-3.9295814,3.4432173
2019-01-13,18,271.97656,272.28284,266.55304,271.98923,274.40567,268.2976,0.6039581,0.44364887,1.6865377,0.6046153,-0.9251076,1.4247942,-2.1293836,1.8568337,0.8634337,-2.2088175,-2.5001237,2.8801928
2019-01-13,21,271.68704,271.67627,265.82074,271.71375,272.38138,268.88226,0.400664,1.2837727,1.3597727,0.37763318,-1.1422061,2.6888497,-1.3204967,2.1238995,0.40567726,-1.4375088,-1.7668334,3.5927029
2019-01-13,24,271.36914,272.09973,265.26575,271.37912,272.02924,269.1405,1.2264588,1.9689587,1.142492,1.1902378,-0.42508382,2.804856,-0.16232497,2.19053,0.98086345,-0.28057066,-1.1642075,2.1929147
2019-01-14,1,271.8138,272.74402,264.98178,271.78885,272.92322,268.76282,1.6983775,2.229979,-0.39195442,1.6751494,-1.0121983,2.4900303,0.75727165,2.3237112,-0.9081777,0.6776053,-0.6805961,1.2928736
2019-01-14,2,271.74222,272.97308,264.9164,271.7147,272.95947,268.60822,1.8984501,2.263856,-0.5392108,1.8722823,-0.89321506,2.532497,0.87456244,2.287705,-1.0498506,0.79745173,-0.37940377,0.72122633
2019-01-14,3,271.65524,273.14307,264.79773,271.62866,272.93924,268.36078,2.1829622,2.1456096,-0.8077682,2.157204,-0.79414696,2.5156267,0.9131319,2.1552792,-0.94963187,0.8352224,-0.14786024,-0.27080622
2019-01-14,4,271.60324,273.22653,264.78433,271.57526,273.04156,268.28766,2.3626661,1.7907796,-0.9755093,2.344883,-0.7149958,2.261019,1.0086768,2.05301,-0.7950566,0.93693256,0.13750654,-1.1915797
2019-01-14,5,271.5639,273.183,264.8299,271.5401,273.07968,268.25778,2.355545,1.3734,-1.0348667,2.3386946,-0.6295291,1.7511692,1.1699735,2.1439905,-0.68418735,1.1032825,0.41836157,-1.8523258
2019-01-14,6,271.53876,273.03836,264.9635,271.5399,273.0583,268.1331,2.280157,1.2094711,-1.0289067,2.2531197,-0.5375904,1.2067958,1.4499564,2.3671374,-0.5315291,1.3945949,0.70797443,-2.477811
2019-01-14,7,271.53253,272.68204,264.93695,271.51938,273.03192,267.98505,2.2719047,1.3458154,-1.1402735,2.2380195,-0.27747774,0.6528496,1.6796482,2.434967,-0.1648997,1.6392537,0.886896,-2.8838022
2019-01-14,8,271.54184,272.38937,264.71072,271.52597,273.08783,267.77963,2.379123,1.6509322,-1.07429,2.3371286,-0.1687794,0.27258176,1.8454264,2.3570545,0.22623219,1.8129795,1.0861017,-2.9098856
2019-01-14,9,271.8534,272.56277,264.4379,271.8329,273.5997,267.73697,2.6352227,2.09908,-0.7996976,2.596287,-0.038257875,0.14214857,2.1306193,2.4284694,0.37842506,2.1011956,1.5085286,-2.8723853
2019-01-14,10,272.27124,272.80493,264.446,272.2409,274.4124,267.80475,2.8177636,2.3534858,-0.6743363,2.785845,0.44185942,0.16731495,2.415213,2.3431308,0.5749087,2.3894901,1.7478448,-2.8313477
2019-01-14,11,272.7192,273.13098,264.62454,272.68753,275.49518,267.9219,2.91607,2.4379373,-0.461885,2.8865833,0.8571547,0.20692013,2.6174061,2.2742467,0.7773134,2.595743,1.9418141,-2.839266
2019-01-14,12,273.12372,273.48444,264.9171,273.0923,276.5124,268.01804,2.9828796,2.461655,-0.3790784,2.9581046,1.1507542,0.200937,2.7938178,2.2650714,1.0078714,2.7784512,2.0897453,-2.896185
2019-01-14,15,273.9897,273.94058,265.7077,273.93558,279.58774,268.23297,2.6701112,2.6049492,-0.21293953,2.6886728,1.0579257,0.08726559,2.5437975,1.7087346,1.3360236,2.5561585,2.6297085,-3.0079918
2019-01-14,18,274.01248,273.23154,265.25955,273.9479,276.3017,267.65744,1.2492918,2.5102265,0.42235988,1.3044358,-0.44224152,-0.16008113,2.2730255,1.6777767,1.9100212,2.2842212,2.6329446,-2.188471
2019-01-14,21,274.2131,272.83258,265.02234,274.1475,273.73276,267.3101,1.1790535,2.383481,1.6987478,1.2186517,-0.20465364,-0.471083,2.7854445,1.419616,2.2193937,2.7976108,2.5951738,-0.558555
2019-01-14,24,274.2038,272.59033,265.25723,274.19412,272.19113,267.02847,1.7122865,2.678289,2.6576445,1.7099684,0.24153943,0.6614085,2.3301313,1.0633849,1.5727849,2.3889508,2.2102077,1.8991029
2019-01-15,1,273.4673,273.3359,266.0219,273.40134,272.65903,267.34976,2.1764643,2.1796625,3.473418,2.2165048,0.6898917,1.9542179,1.9773324,0.19153278,0.42664388,1.9558687,2.549268,2.2019002
2019-01-15,2,273.5625,273.05508,265.8315,273.50085,272.64194,267.36798,1.892125,2.074671,3.5228932,1.9189552,0.7257513,2.2855086,2.2235785,-0.020066569,0.16966677,2.212484,2.65143,2.5815744
2019-01-15,3,273.6439,272.68597,265.72397,273.58652,272.62378,267.35187,1.8291572,1.986191,3.6045687,1.8517053,0.67976314,2.6807125,2.4328456,-0.21325825,0.0457862,2.4508917,2.4892216,2.927135
2019-01-15,4,273.68826,272.25488,265.57977,273.63577,272.51703,267.32248,1.6985487,1.9291621,3.5813398,1.7219864,0.5994506,3.1919656,2.5026577,-0.105446234,-0.24326846,2.540471,2.280523,3.1470752
2019-01-15,5,273.73904,271.79666,265.37424,273.69092,272.3679,267.29556,1.6322395,1.7691573,3.3254018,1.6452374,0.2762542,3.7137556,2.6286929,0.13831608,-0.7104839,2.6833239,2.235543,3.383598
